actionability_score,activity_tags,address,aggregator_child_links_count,aggregator_domain,candidate_id,candidate_status,capacity_text,category,city,confidence_score,constraints_tags,contact,dedupe_key,department,description,duplicate_of,email_questions,evidence_text,fit_beyond_score,formal_address_source,formal_capacity_source,formal_completeness_score,formal_contact_source,formal_evidence_text,formal_extraction_status,formal_page_title,formal_price_source,formal_scrape_checked_at,formal_scrape_content_type,formal_scrape_http_status,is_aggregator,last_seen_at,lat,lon,match_reasons,match_score,matches_json,missing_formal_fields,name,normalized_name,parent_aggregator_name,parent_aggregator_url,price_text,score_reasons,source_confidence,source_record_id,source_type,source_url,space_tags,target_run,website
30,['yoga'],Place Jean Jaures 94270 Le Kremlin-Bicêtre,,pagesjaunes.fr,cand_cours-yoga-au-kremlin-bicetre-94_1017472ae0,new,,studio_yoga,Le Kremlin-Bicêtre,60,[],,pagesjaunes.fr/annuaire/le-kremlin-bicetre-94/yoga-lecons,94,20 avenue Doct Antoine Lacroix 94270 46 avenue Fontainebleau 94270. Location studios 20m2 - 40m2 - 42m2 - 50m2 et 100m2. 11 Bis rue 14 Juillet 94270  salle yoga location Le Kremlin-Bicêtre — 20 avenue Doct Antoine Lacroix 94270 46 avenue Fontainebleau 94270. Location studios 20m2 - 40m2 - 42m2 - 50m2 et 100m2. 11 Bis rue 14 Juillet 94270  Cours yoga au Kremlin Bicêtre (94),,Confirmer contact; Confirmer prix; Confirmer capacité,salle yoga location Le Kremlin-Bicêtre — 20 avenue Doct Antoine Lacroix 94270 46 avenue Fontainebleau 94270. Location studios 20m2 - 40m2 - 42m2 - 50m2 et 100m2. 11 Bis rue 14 Juillet 94270,74,,,1,,,fetch_failed,,,2026-06-20T06:58:52+00:00,HTTPError,,yes,2026-06-20,48.812644,2.356896,,,[],"contact, prix, capacité",Cours yoga au Kremlin Bicêtre (94),cours yoga au kremlin bicetre 94,,,,"['activité yoga +18', 'catégorie studio_yoga +22', 'preuve + yoga', 'adresse', 'site web']",medium,src_https-www-pagesjaunes-fr-annuaire-le_4f9d437c78,targeted_web_search,https://www.pagesjaunes.fr/annuaire/le-kremlin-bicetre-94/yoga-lecons,[],banlieue_sud_20260620,https://www.pagesjaunes.fr/annuaire/le-kremlin-bicetre-94/yoga-lecons
85,['dojo'],Rue de l'Etoile 94110 Arcueil,12,abcsalles.com,cand_location-de-salle-arcueil-94110_876cf12c29,new,350 pers; 150 pers; 000 m²; 331 m²,dojo,Arcueil,60,[],0844232699; +33612572842; 01.59.30.26.21; 0396762844; 01.59.30.48.96,abcsalles.com/location-de-salle-2_arcueil_v94.html,94,"Cet espace polyvalent de 170 m² peut accueillir jusqu'à 90 personnes en plénière, 60 personnes assises et 200 personnes debout.La Lingerie est ouverte du du  dojo location salle Arcueil — Cet espace polyvalent de 170 m² peut accueillir jusqu'à 90 personnes en plénière, 60 personnes assises et 200 personnes debout.La Lingerie est ouverte du du  Location de salle Arcueil (94110)",,Aucun champ formel manquant détecté,"dojo location salle Arcueil — Cet espace polyvalent de 170 m² peut accueillir jusqu'à 90 personnes en plénière, 60 personnes assises et 200 personnes debout.La Lingerie est ouverte du du",74,,scraped_page,4,scraped_page,"Location de salle Arcueil (94110) — ABC Salles window.addEventListener(""load"",function(){setTimeout(function(){(function(w,d,s,l,i){w[l]=w[l]||[];w[l].push({'gtm.start':new Date().getTime(),event:'gtm.js'});var f=d.getElementsByTagName(s)[0],j=d.createElement(s),dl=l!='dataLayer'?'&l='+l:'';j.async=true;j.src='https://www.googletagmanager.com/gtm.js?id='+i+dl;f.parentNode.insertBefore(j,f);})(window,document,'script','dataLayer','GTM-N7DBNVDF');},100)}) @layer app-reset, vuetify-core, vuetify-components, vuetify-overrides, vuetify-utilities, vuetify-final; @layer vuetify-utilities { @layer theme-base { :root { --v-theme-background: 252,252,253; --v-theme-background-overlay-multiplier: 1; --v-theme-surface: 252,252,253; --v-theme-surface-overlay-multiplier: 1; --v-theme-surface-bright: 255,255,255; --v-theme-surface-bright-overlay-multiplier: 1; --v-theme-surface-light: 238,238,238; --v-t",scraped,Location de salle Arcueil (94110) — ABC Salles,scraped_page,2026-06-20T06:58:50+00:00,text/html;charset=utf-8,200,yes,2026-06-20,48.802094,2.344917,,,[],,Location de salle Arcueil (94110),location de salle arcueil 94110,,,À partir de 60€; À partir de 2400€; 1800€; 900€,"['activité dojo +18', 'catégorie dojo +22', 'preuve + dojo', 'contact direct', 'prix connu', 'capacité connue', 'adresse', 'site web']",medium,src_https-www-abcsalles-com-location-de-_6a37e41d76,targeted_web_search,https://www.abcsalles.com/location-de-salle-2_arcueil_v94.html,[],banlieue_sud_20260620,https://www.abcsalles.com/location-de-salle-2_arcueil_v94.html
30,['dojo'],Rue des Martinets 94270 Le Kremlin-Bicêtre,,ville-data.com,cand_arts-martiaux-boxe-mma-au-kremlin_ea7c0db7c7,new,,dojo,Le Kremlin-Bicêtre,60,[],,ville-data.com/salle-de-combat-dojo/Le-Kremlin-Bicetre-94-94043,94,"Trouver une salle d'arts martiaux ou de boxe au Kremlin-Bicêtre. Faire du Judo, du Karaté, du MMA ou de la Boxe. Localisation des Dojos autour du Kremlin-  dojo location salle Le Kremlin-Bicêtre — Trouver une salle d'arts martiaux ou de boxe au Kremlin-Bicêtre. Faire du Judo, du Karaté, du MMA ou de la Boxe. Localisation des Dojos autour du Kremlin-  Arts Martiaux, Boxe, MMA au Kremlin",,Confirmer contact; Confirmer prix; Confirmer capacité,"dojo location salle Le Kremlin-Bicêtre — Trouver une salle d'arts martiaux ou de boxe au Kremlin-Bicêtre. Faire du Judo, du Karaté, du MMA ou de la Boxe. Localisation des Dojos autour du Kremlin-",74,,,1,,,fetch_failed,,,2026-06-20T06:58:52+00:00,HTTPError,,yes,2026-06-20,48.805964,2.349925,,,[],"contact, prix, capacité","Arts Martiaux, Boxe, MMA au Kremlin",arts martiaux boxe mma au kremlin,,,,"['activité dojo +18', 'catégorie dojo +22', 'preuve + dojo', 'adresse', 'site web']",medium,src_https-ville-data-com-salle-de-combat_0ae9ac50ee,targeted_web_search,https://ville-data.com/salle-de-combat-dojo/Le-Kremlin-Bicetre-94-94043,[],banlieue_sud_20260620,https://ville-data.com/salle-de-combat-dojo/Le-Kremlin-Bicetre-94-94043
55,['yoga'],994 boulevard du St-Maurice.\n\nAu plaisir de pratiquer avec toi \ud83d\ude4f\ud83c\udffc\n\nNamast\u00e,0,instagram.com,cand_yoga-cet-hiver-gentilly-nicolet-les-_3752918759,new,,studio_yoga,Gentilly,60,[],0156389949; 0627401678; 0280960958; 0289343478; 0404992750,instagram.com/p/DTSmg1AgEhi,94,"Ce sera un cours de yoga flow qui combine postures, étirements et enchaînements de mouvements, toujours dans la douceur et dans le respect de  salle yoga location Gentilly — Ce sera un cours de yoga flow qui combine postures, étirements et enchaînements de mouvements, toujours dans la douceur et dans le respect de  YOGA CET HIVER, GENTILLY & NICOLET Les sessions ...",,Confirmer prix; Confirmer capacité,"salle yoga location Gentilly — Ce sera un cours de yoga flow qui combine postures, étirements et enchaînements de mouvements, toujours dans la douceur et dans le respect de",78,scraped_page,,2,scraped_page,":root, .__ig-light-mode:root, .__ig-light-mode {--fds-black:#000000;--fds-black-alpha-05:rgba(0, 0, 0, 0.05);--fds-black-alpha-10:rgba(0, 0, 0, 0.1);--fds-black-alpha-15:rgba(0, 0, 0, 0.15);--fds-black-alpha-20:rgba(0, 0, 0, 0.2);--fds-black-alpha-30:rgba(0, 0, 0, 0.3);--fds-black-alpha-40:rgba(0, 0, 0, 0.4);--fds-black-alpha-50:rgba(0, 0, 0, 0.5);--fds-black-alpha-60:rgba(0, 0, 0, 0.6);--fds-black-alpha-80:rgba(0, 0, 0, 0.8);--fds-blue-05:#ECF3FF;--fds-blue-30:#AAC9FF;--fds-blue-40:#77A7FF;--fds-blue-60:#1877F2;--fds-blue-70:#2851A3;--fds-blue-80:#1D3C78;--fds-button-text:#444950;--fds-comment-background:#F2F3F5;--fds-dark-mode-gray-35:#CCCCCC;--fds-dark-mode-gray-50:#828282;--fds-dark-mode-gray-70:#4A4A4A;--fds-dark-mode-gray-80:#373737;--fds-dark-mode-gray-90:#282828;--fds-dark-mode-gray-100:#1C1C1C;--fds-gray-00:#F5F6F7;--fds-gray-05:#F2F3F5;--fds-gray-10:#EBEDF0;--fds-gray-20:#DADDE",scraped,Instagram,,2026-06-20T06:58:50+00:00,"text/html; charset=""utf-8""",200,no,2026-06-20,,,,,[],"prix, capacité","YOGA CET HIVER, GENTILLY & NICOLET Les sessions ...",yoga cet hiver gentilly nicolet les sessions,,,,"['activité yoga +18', 'catégorie studio_yoga +22', 'preuve + yoga', 'preuve + mouvement', 'contact direct', 'adresse', 'site web']",medium,src_https-www-instagram-com-p-dtsmg1ageh_590cc3d642,targeted_web_search,https://www.instagram.com/p/DTSmg1AgEhi,[],banlieue_sud_20260620,https://www.instagram.com/p/DTSmg1AgEhi
30,"['dance', 'theatre', 'yoga']",Avenue du Maréchal Leclerc 92240 Malakoff,,spectable.com,cand_local-de-repetition-location-recherc_762a5226c9,new,,studio_danse,Malakoff,60,[],,spectable.com/malakoff-92240/petites-annonces/local-de-repetition/n_2648-l_17758.php,92,"Salle de répétition de 240m2 à louer à coté de métro convention. possibilité de faire du théâtre, du yoga, des arts arts martiaux... (pas de danse le soir)/ il  studio danse location salle Malakoff — Salle de répétition de 240m2 à louer à coté de métro convention. possibilité de faire du théâtre, du yoga, des arts arts martiaux... (pas de danse le soir)/ il  Local de répétition / Location, recherche à Malakoff (92240)",,Confirmer contact; Confirmer prix; Confirmer capacité,"studio danse location salle Malakoff — Salle de répétition de 240m2 à louer à coté de métro convention. possibilité de faire du théâtre, du yoga, des arts arts martiaux... (pas de danse le soir)/ il",100,,,1,,,fetch_failed,,,2026-06-20T06:58:53+00:00,HTTPError,,yes,2026-06-20,48.82078,2.310088,,,[],"contact, prix, capacité","Local de répétition / Location, recherche à Malakoff (92240)",local de repetition location recherche a malakoff 92240,,,,"['activité dance +18', 'activité theatre +14', 'activité yoga +18', 'catégorie studio_danse +22', 'preuve + danse', 'preuve + yoga', 'preuve + théâtre', 'preuve + theatre', 'preuve + répétition', 'preuve + repetition', 'adresse', 'site web']",medium,src_https-www-spectable-com-malakoff-922_426066d983,targeted_web_search,https://www.spectable.com/malakoff-92240/petites-annonces/local-de-repetition/n_2648-l_17758.php,[],banlieue_sud_20260620,https://www.spectable.com/malakoff-92240/petites-annonces/local-de-repetition/n_2648-l_17758.php
55,"['dance', 'theatre']",Rue de la Convention 94270 Le Kremlin-Bicêtre,0,studiodiabolo.fr,cand_studiodiabolo-cours-de-danse-locatio_b671845a42,new,,studio_danse,Le Kremlin-Bicêtre,60,[],studio.diabolo@gmail.com; 8c4075d5481d476e945486754f783364@sentry.io; 88170cb0c9d64f94b5821ca7fd2d55a4@sentry-next.wixpress.com; 79baaa8e09c746d2b7401643b99792e0@sentry.wixpress.com; dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com; 0660520984; 0967741936; 0645161290; 0322580645; 0999999999,studiodiabolo.fr,94,"Studiodiabolo, Cours de danse, Location de salle pour vos répétitions . ... CONTACT. 066-052-0984 | studio.diabolo@gmail.com. 46, avenue de Fontainebleau  studio danse location salle Le Kremlin-Bicêtre — Studiodiabolo, Cours de danse, Location de salle pour vos répétitions . ... CONTACT. 066-052-0984 | studio.diabolo@gmail.com. 46, avenue de Fontainebleau  Studiodiabolo cours de danse, location de salle, le Kremlin",,Confirmer prix; Confirmer capacité,"studio danse location salle Le Kremlin-Bicêtre — Studiodiabolo, Cours de danse, Location de salle pour vos répétitions . ... CONTACT. 066-052-0984 | studio.diabolo@gmail.com. 46, avenue de Fontainebleau",96,,,2,scraped_page,"--> if (!window.Intl || !window.Intl.Segmenter) { (function() { var script = document.createElement('script'); script.src = 'https://static.parastorage.com/unpkg/@formatjs/intl-segmenter@11.7.10/polyfill.iife.js'; document.head.appendChild(script); })(); } (function () { var noop = function noop() {}; if (""performance"" in window === false) { window.performance = {}; } window.performance.mark = performance.mark || noop; window.performance.measure = performance.measure || noop; if (""now"" in window.performance === false) { var nowOffset = Date.now(); if (performance.timing && performance.timing.navigationStart) { nowOffset = performance.timing.navigationStart; } window.performance.now = function now() { return Date.now() - nowOffset; }; } })(); {""fleetConfig"":{""fleetName"":""thunderbolt-renderer"",""type"":""GA"",""code"":0},""mode"":{""qa"":false,""enableTestApi"":false,""addAllServices"":false,""debug"":fal",scraped,"Studiodiabolo cours de danse, location de salle, le Kremlin-Bicêtre Paris",,2026-06-20T06:58:52+00:00,text/html; charset=UTF-8,200,no,2026-06-20,48.812177,2.357722,,,[],"prix, capacité","Studiodiabolo cours de danse, location de salle, le Kremlin",studiodiabolo cours de danse location de salle le kremlin,,,,"['activité dance +18', 'activité theatre +14', 'catégorie studio_danse +22', 'preuve + danse', 'preuve + répétition', 'preuve + repetition', 'contact direct', 'adresse', 'site web']",medium,src_https-www-studiodiabolo-fr_aca540a41e,targeted_web_search,https://www.studiodiabolo.fr,[],banlieue_sud_20260620,https://www.studiodiabolo.fr
55,['yoga'],Rue des Chalets 94270 Le Kremlin-Bicêtre,0,consistoire.org,cand_location-de-salles_b80d33f28e,new,,studio_yoga,Le Kremlin-Bicêtre,60,[],acikb@wanadoo.fr; 06 62 88 09 86; 06 95 92 20 85,consistoire.org/kremlinbicetre/salle,94,"Le centre se situe au 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre, 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre 06 95 92 20 85  salle yoga location Le Kremlin-Bicêtre — Le centre se situe au 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre, 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre 06 95 92 20 85  Location de Salles",,Confirmer prix; Confirmer capacité,"salle yoga location Le Kremlin-Bicêtre — Le centre se situe au 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre, 41 rue John Fitzgerald Kennedy, 94270 Le Kremlin-Bicêtre 06 95 92 20 85",74,,,2,scraped_page,"Location de Salles - Association Culturelle Israélite du Kremlin-Bicêtre .header-area.stick .mainmenu .dons_menu.menu-item a { background-color: #8a151b} img:is([sizes=auto i],[sizes^=""auto,"" i]){contain-intrinsic-size:3000px 1500px} /*# sourceURL=wp-img-auto-sizes-contain-inline-css */ :root{--wp-block-synced-color:#7a00df;--wp-block-synced-color--rgb:122,0,223;--wp-bound-block-color:var(--wp-block-synced-color);--wp-editor-canvas-background:#ddd;--wp-admin-theme-color:#007cba;--wp-admin-theme-color--rgb:0,124,186;--wp-admin-theme-color-darker-10:#006ba1;--wp-admin-theme-color-darker-10--rgb:0,107,160.5;--wp-admin-theme-color-darker-20:#005a87;--wp-admin-theme-color-darker-20--rgb:0,90,135;--wp-admin-border-width-focus:2px}@media (min-resolution:192dpi){:root{--wp-admin-border-width-focus:1.5px}}.wp-element-button{cursor:pointer}:root .has-very-light-gray-background-color{background-col",scraped,Location de Salles - Association Culturelle Israélite du Kremlin-Bicêtre,,2026-06-20T06:58:52+00:00,text/html; charset=UTF-8,200,no,2026-06-20,48.816169,2.364421,,,[],"prix, capacité",Location de Salles,location de salles,,,,"['activité yoga +18', 'catégorie studio_yoga +22', 'preuve + yoga', 'contact direct', 'adresse', 'site web']",medium,src_https-www-consistoire-org-kremlinbic_09db0deb9c,targeted_web_search,https://www.consistoire.org/kremlinbicetre/salle,[],banlieue_sud_20260620,https://www.consistoire.org/kremlinbicetre/salle
70,"['circle', 'group_interaction']",Rue des Chalets 94270 Le Kremlin-Bicêtre,12,privateaser.com,cand_les-espaces-de-creative-valley_95269d08eb,new,50 pers; 50 personnes; 200 pers; 300 pers,mjc,Le Kremlin-Bicêtre,60,[],contact@privateaser.com; 933253b0bf8b494ca325099db2f790a8@o32036.ingest.sentry.io,privateaser.com/lieu/9507-les-espaces-de-creative-valley,94,"Salle de location au 11 Rue Carnot, 94270 Le Kremlin-Bicêtre ; à partir de. Sur devis ; Capacité max. 50 pers. ; Privatisation. Complète ; Jusqu'à. 2h  MJC maison associations location salle Le Kremlin-Bicêtre — Salle de location au 11 Rue Carnot, 94270 Le Kremlin-Bicêtre ; à partir de. Sur devis ; Capacité max. 50 pers. ; Privatisation. Complète ; Jusqu'à. 2h  Les Espaces De Creative Valley",,Confirmer prix,"MJC maison associations location salle Le Kremlin-Bicêtre — Salle de location au 11 Rue Carnot, 94270 Le Kremlin-Bicêtre ; à partir de. Sur devis ; Capacité max. 50 pers. ; Privatisation. Complète ; Jusqu'à. 2h",64,,scraped_page,3,scraped_page,"Les Espaces De Creative Valley | Privateaser window.dataLayer = window.dataLayer || []; dataLayer.push({content_group: ""offering""}) dataLayer.push({""abtest_experiments"": [], ""page_occasion"": null, ""page_value_proposition_header_visible"": false}); dataLayer.push({""page_area"": ""FR-94"", ""page_offering_has_main_video"": false, ""page_offering_has_other_video"": false, ""page_offering_id"": 9507, ""page_offering_status"": ""published_non_bookable"", ""page_universe"": ""rental_room""}) (function(w,d,s,l,i){w[l]=w[l]||[];w[l].push({'gtm.start': new Date().getTime(),event:'gtm.js'});var f=d.getElementsByTagName(s)[0], j=d.createElement(s),dl=l!='dataLayer'?'&l='+l:'';j.async=true;j.src= 'https://www.googletagmanager.com/gtm.js?id='+i+dl+ '';f.parentNode.insertBefore(j,f); })(window,document,'script','dataLayer','GTM-W6T5TWS'); Quel type d'évènement organisez-vous ? Soirée entre amis Anniversaire, Évènement ",scraped,Les Espaces De Creative Valley | Privateaser,,2026-06-20T06:58:52+00:00,text/html; charset=utf-8,200,yes,2026-06-20,48.816169,2.364421,,,[],prix,Les Espaces De Creative Valley,les espaces de creative valley,,,,"['activité circle +12', 'activité group_interaction +10', 'catégorie mjc +12', 'contact direct', 'capacité connue', 'adresse', 'site web']",medium,src_https-www-privateaser-com-lieu-9507-_4eec3a8d70,targeted_web_search,https://www.privateaser.com/lieu/9507-les-espaces-de-creative-valley,[],banlieue_sud_20260620,https://www.privateaser.com/lieu/9507-les-espaces-de-creative-valley
70,['dojo'],Rue de Saisset 92120 Montrouge,12,dojo5.fr,cand_location-de-salle_e5f80ba35c,new,100 m²; 50 m²,dojo,Montrouge,60,[],location@dojo5.fr; 01 46 34 59 26; 05-2023-11-10; 0146345926,dojo5.fr/location-de-salle,92,"### Location de salle. Le DOJO 5 dispose de deux salles pouvant être louées ponctuellement ou bien à l’année. **Le DOJO n°1 (Salle Lerda) est une salle de  100 m² en parquet.**. Cette salle dispose d’un miroir sur toute une longueur. La lumière naturelle provient de 6 Velux à commande électrique, et la lumière électrique de 3 rampes professionnelles Trilux à Led. Le DOJO n°2 (Salle Doërr) est une salle de 50 m² recouverte de tatamis d’arts martiaux. Cette salle dispose aussi d’un miroir sur toute une longueur. Les demandes de renseignement concernant la privatisation / location de l’une des salles du DOJO 5 peuvent se faire par email (location@dojo5.fr), par téléphone (01 46 34 59 26) ou via ce formulaire. L’accès ou le stockage technique est strictement nécessaire dans la finalité d’intérêt légitime de permettre l’utilisation d’un service spécifique explicitement demandé par l’abonné ou l’utilisateur, ou dans le seul but d’effectuer la transmission d’une communication sur un réseau de communications électroniques.  dojo location salle Montrouge — ### Location de salle. Le DOJO 5 dispose de deux salles pouvant être louées ponctuellement ou bien à l’année. **Le DOJO n°1 (Salle Lerda) est une salle de  100 m² en parquet.**. Cette salle dispose d’un miroir sur toute une longueur. La lumière naturelle provient de 6 Velux à commande électrique, et la lumière électrique de 3 rampes professionnelles Trilux à Led. Le DOJO n°2 (Salle Doërr) est une salle de 50 m² recouverte de tatamis d’arts martiaux. Cette salle dispose aussi d’un miroir sur toute une longueur. Les demandes de renseignement concernant la privatisation / location de l’une des salles du DOJO 5 peuvent se faire par email (location@dojo5.fr), par téléphone (01 46 34 59 26) ou via ce formulaire. L’accès ou le stockage technique est strictement nécessaire dans la finalité d’intérêt légitime de permettre l’utilisation d’un service spécifique explicitement demandé par l’abonné ou l’utilisateur, ou dans le seul but d’effectuer la transmission d’une communication sur un réseau de communications électroniques.  Location de salle",,Confirmer prix,"dojo location salle Montrouge — ### Location de salle. Le DOJO 5 dispose de deux salles pouvant être louées ponctuellement ou bien à l’année. **Le DOJO n°1 (Salle Lerda) est une salle de  100 m² en parquet.**. Cette salle dispose d’un miroir sur toute une longueur. La lumière naturelle provient de 6 Velux à commande électrique, et la lumière électrique de 3 rampes professionnelles Trilux à Led. Le DOJO n°2 (Salle Doërr) est une salle de 50 m² recouverte de tatamis d’arts martiaux. Cette salle dispose aussi d’un miroir sur toute une longueur. Les demandes de renseignement concernant la privatisation / location de l’une des salles du DOJO 5 peuvent se faire par email (location@dojo5.fr), par téléphone (01 46 34 59 26) ou via ce formulaire. L’accès ou le stockage technique est strictement nécessaire dans la finalité d’intérêt légitime de permettre l’utilisation d’un service spécifique explicitement demandé par l’abonné ou l’utilisateur, ou dans le seul but d’effectuer la transmission d’une communication sur un réseau de communications électroniques.",100,,scraped_page,3,scraped_page,"!function(f,b,e,v,n,t,s){if(f.fbq)return;n=f.fbq=function(){n.callMethod?n.callMethod.apply(n,arguments):n.queue.push(arguments)};if(!f._fbq)f._fbq=n;n.push=n;n.loaded=!0;n.version='2.0';n.queue=[];t=b.createElement(e);t.async=!0;t.src=v;s=b.getElementsByTagName(e)[0];s.parentNode.insertBefore(t,s)}(window,document,'script','https://connect.facebook.net/en_US/fbevents.js');fbq('init', '695351135461264');fbq('track', 'PageView'); Location de salle – DOJO 5 window.dataLayer = window.dataLayer || [];function gtag(){dataLayer.push(arguments);} gtag('consent', 'default', {""ad_personalization"":""denied"",""ad_storage"":""denied"",""ad_user_data"":""denied"",""analytics_storage"":""denied"",""functionality_storage"":""denied"",""security_storage"":""denied"",""personalization_storage"":""denied"",""region"":[""AT"",""BE"",""BG"",""CH"",""CY"",""CZ"",""DE"",""DK"",""EE"",""ES"",""FI"",""FR"",""GB"",""GR"",""HR"",""HU"",""IE"",""IS"",""IT"",""LI"",""LT"",""LU"",""LV"",",scraped,Location de salle – DOJO 5,,2026-06-20T06:58:49+00:00,text/html; charset=UTF-8,200,yes,2026-06-20,48.81503,2.315626,,,[],prix,Location de salle,location de salle,,,,"['activité dojo +18', 'espace mirrors +7', 'espace tatami +12', 'espace wood_floor +12', 'catégorie dojo +22', 'preuve + dojo', 'preuve + parquet', 'preuve + tatami', 'contact direct', 'capacité connue', 'adresse', 'site web']",medium,src_https-www-dojo5-fr-location-de-salle_69dc688d3a,targeted_web_search,https://www.dojo5.fr/location-de-salle,"['mirrors', 'tatami', 'wood_floor']",banlieue_sud_20260620,https://www.dojo5.fr/location-de-salle
10,['yoga'],,,wellnessliving.com,cand_agape-movement-studio_79e6698cc9,new,,studio_yoga,Malakoff,60,[],,wellnessliving.com/explore/locations/yoga/us-tx-malakoff/agapemovementstudio,92,"Agape Movement Studio in Malakoff, TX - Yoga Studio, see class schedules and staff bios ... Location Details. Share. 108 E Mitcham St, Malakoff, Texas, 75148, USA  salle yoga location Malakoff — Agape Movement Studio in Malakoff, TX - Yoga Studio, see class schedules and staff bios ... Location Details. Share. 108 E Mitcham St, Malakoff, Texas, 75148, USA  Agape Movement Studio",,Confirmer adresse précise; Confirmer contact; Confirmer prix; Confirmer capacité,"salle yoga location Malakoff — Agape Movement Studio in Malakoff, TX - Yoga Studio, see class schedules and staff bios ... Location Details. Share. 108 E Mitcham St, Malakoff, Texas, 75148, USA",74,,,0,,,fetch_failed,,,2026-06-20T06:58:53+00:00,HTTPError,,no,2026-06-20,,,,,[],"adresse précise, contact, prix, capacité",Agape Movement Studio,agape movement studio,,,,"['activité yoga +18', 'catégorie studio_yoga +22', 'preuve + yoga', 'site web']",medium,src_https-www-wellnessliving-com-explore_f854b30d14,targeted_web_search,https://www.wellnessliving.com/explore/locations/yoga/us-tx-malakoff/agapemovementstudio,[],banlieue_sud_20260620,https://www.wellnessliving.com/explore/locations/yoga/us-tx-malakoff/agapemovementstudio
35,['yoga'],,0,facebook.com,cand_nouvel-atelier-yoga-a-villejuif-ener_711499c185,new,,studio_yoga,Villejuif,60,[],0212733848; 0391788200; 0728690136; 0832147598; 0857723951,facebook.com/groups/villejuifvplus/posts/3709916419159015,94,"INFOS PRATIQUES : Dimanche 5 Juillet | 14h30 - 17h00 Work Club, Villejuif (Métro 7 Louis Aragon) Tarifs : 35€ (Adhérents) / 38€ (Non-  salle yoga location Villejuif — INFOS PRATIQUES : Dimanche 5 Juillet | 14h30 - 17h00 Work Club, Villejuif (Métro 7 Louis Aragon) Tarifs : 35€ (Adhérents) / 38€ (Non-  ‍♀️ NOUVEL ATELIER YOGA À VILLEJUIF : ÉNERGIE & LÂCHER ...",,Confirmer adresse précise; Confirmer prix; Confirmer capacité,"salle yoga location Villejuif — INFOS PRATIQUES : Dimanche 5 Juillet | 14h30 - 17h00 Work Club, Villejuif (Métro 7 Louis Aragon) Tarifs : 35€ (Adhérents) / 38€ (Non-",74,,,1,scraped_page,":root, .__fb-light-mode:root, .__fb-light-mode {--fds-black:#000000;--fds-black-alpha-05:rgba(0, 0, 0, 0.05);--fds-black-alpha-10:rgba(0, 0, 0, 0.1);--fds-black-alpha-15:rgba(0, 0, 0, 0.15);--fds-black-alpha-20:rgba(0, 0, 0, 0.2);--fds-black-alpha-30:rgba(0, 0, 0, 0.3);--fds-black-alpha-40:rgba(0, 0, 0, 0.4);--fds-black-alpha-50:rgba(0, 0, 0, 0.5);--fds-black-alpha-60:rgba(0, 0, 0, 0.6);--fds-black-alpha-80:rgba(0, 0, 0, 0.8);--fds-blue-05:#ECF3FF;--fds-blue-30:#AAC9FF;--fds-blue-40:#77A7FF;--fds-blue-60:#1877F2;--fds-blue-70:#2851A3;--fds-blue-80:#1D3C78;--fds-button-text:#444950;--fds-comment-background:#F2F3F5;--fds-dark-mode-gray-35:#CCCCCC;--fds-dark-mode-gray-50:#828282;--fds-dark-mode-gray-70:#4A4A4A;--fds-dark-mode-gray-80:#373737;--fds-dark-mode-gray-90:#282828;--fds-dark-mode-gray-100:#1C1C1C;--fds-gray-00:#F5F6F7;--fds-gray-05:#F2F3F5;--fds-gray-10:#EBEDF0;--fds-gray-20:#DADDE",scraped,"Villejuif V+ : Vos sorties, votre actu | 🧘‍♀️ NOUVEL ATELIER YOGA À VILLEJUIF : ÉNERGIE & LÂCHER-PRISE 🧘‍♂️",,2026-06-20T06:58:51+00:00,"text/html; charset=""utf-8""",200,no,2026-06-20,,,,,[],"adresse précise, prix, capacité",‍♀️ NOUVEL ATELIER YOGA À VILLEJUIF : ÉNERGIE & LÂCHER ...,nouvel atelier yoga a villejuif energie lacher,,,,"['activité yoga +18', 'catégorie studio_yoga +22', 'preuve + yoga', 'contact direct', 'site web']",medium,src_https-www-facebook-com-groups-villej_4b23f45a64,targeted_web_search,https://www.facebook.com/groups/villejuifvplus/posts/3709916419159015,[],banlieue_sud_20260620,https://www.facebook.com/groups/villejuifvplus/posts/3709916419159015
